wikidata_qid,imdb_id,tmdb_type,tmdb_id,trakt_type,trakt_id,plex_type,plex_id,appletv_id,rottentomatoes_id,title,year,director,duration,tomatometer
Q59249,tt1028532,movie,28178,movie,17511,movie,5d776856880197001ec993fa,umc.cmc.2l2qtmj30xnptzo7cwmppu7b4,m/hachi_a_dogs_tale,"Hachi: A Dog's Tale",2009,"Lasse Hallström",93,64
Q59595,tt0280590,movie,2022,movie,1383,movie,5d77682a151a60001f24b688,umc.cmc.4yddg65duf7cj0mr5hq4873u4,m/mr_deeds,"Mr. Deeds",2002,"Steven Brill",93,22
Q59610,tt1931533,movie,86838,movie,65319,movie,5d7768e0fb0d55001f51b733,umc.cmc.3bum4qo3bdtdkxfh8n6kyu8h,m/seven_psychopaths,"Seven Psychopaths",2012,"Martin McDonagh",110,83
Q59653,tt1024648,movie,68734,movie,50144,movie,5d7768ad431c830024c12bce,umc.cmc.5kilap4s281zja1wlfb2uweyu,m/argo_2012,Argo,2012,"Ben Affleck",120,96
Q59783,tt0092337,tv,42699,show,42474,,,,tv/dekalog,"The Decalogue",1989,"Krzysztof Kieślowski",,
Q59931,tt0333766,movie,401,movie,319,movie,5d7768266f4521001ea98bda,umc.cmc.nmszqpgjaos064tjaqxqfsfo,m/garden_state,"Garden State",2004,"Zach Braff",99,86
Q60016,tt0119468,movie,9437,movie,4724,movie,5d7768337e9a3c0020c6c45a,umc.cmc.6qwqmg7hl2fxygn3rxwckglsp,m/kiss_the_girls,"Kiss the Girls",1998,"Gary Fleder",111,33
Q60072,tt0059742,movie,15121,movie,9178,movie,5d77683d85719b001f3a5288,umc.cmc.1y02wttfbj7r6hmjjxnpawkqc,m/sound_of_music,"The Sound of Music",1965,"Robert Wise",174,83
Q60296,tt0384680,movie,6963,movie,3784,movie,5d7768316f4521001ea9b43e,umc.cmc.6n0j0wdab07mj0dgcu7sra1wd,m/weather_man,"The Weather Man",2005,"Gore Verbinski",102,59
Q62665,tt0070735,movie,9277,movie,4577,movie,5d776832103a2d001f56709d,umc.cmc.2efto0al4w35i937i1i2d3mn5,m/1020130-sting,"The Sting",1973,"George Roy Hill",129,94
Q62730,tt0082096,movie,387,movie,307,,,umc.cmc.1zmp43ylm8ph5slwqpglvwi9m,m/das_boot,"Das Boot",1981,"Wolfgang Petersen",,98
Q63026,tt0116209,movie,409,movie,327,movie,5d7768266f4521001ea98bde,umc.cmc.61v7tb5a7940pr2qo1fuhdirf,m/english_patient,"The English Patient",1996,"Anthony Minghella",162,85
Q64151,tt0139134,movie,796,movie,639,movie,5d776d15f617c90020185cc6,umc.cmc.2wd45qpm08n0adzv8ug05v5rj,m/cruel_intentions,"Cruel Intentions",1999,"Roger Kumble",97,55
Q72276,tt1606378,movie,47964,movie,33210,movie,5d7768867e5fa10020bf135b,umc.cmc.4xls6s5gfod55y8c4uqh3tuh7,m/a_good_day_to_die_hard,"A Good Day to Die Hard",2013,"John Moore",98,15
Q72962,tt0105236,movie,500,movie,392,movie,5d776826103a2d001f564150,umc.cmc.7iuglffk5zzbfzcki63wclmdo,m/reservoir_dogs,"Reservoir Dogs",1992,"Quentin Tarantino",95,92
Q73622,tt0149460,tv,615,show,614,show,5d9c0819cb3ffa001f1b207c,,tv/futurama,Futurama,,,22,
Q73651,tt0150377,movie,10398,movie,5592,movie,5d7768348718ba001e3145cf,umc.cmc.6ukfunbuqp1fdexz41fg3w8pe,m/1093614-double_jeopardy,"Double Jeopardy",1999,"Bruce Beresford",105,27
Q74636,tt0365929,movie,22787,movie,13842,movie,5d77684a2e80df001ebe0dbe,umc.cmc.4sywmviwcxx61i5k12ni52yuz,m/10008655-whiteout,Whiteout,2009,,97,7
Q74643,tt1726669,movie,73567,movie,54066,movie,5d7768b5fb0d55001f5180d9,umc.cmc.1wnlh0wz1kc13nmmnzx93eewv,m/killer_joe,"Killer Joe",2011,"William Friedkin",102,80
Q74801,tt1759761,tv,2947,show,2927,show,5d9c081b7b5c2e001e654a03,umc.cmc.5ir3dmyl42miy9h2gxvz551ql,tv/veep,Veep,,,,93
Q74958,tt0450259,movie,1372,movie,911,movie,5d776829a091de001f2e66ce,umc.cmc.j1bslw4gxyqw5h0gmiz853ec,m/blood_diamond,"Blood Diamond",2006,"Edward Zwick",143,63
Q75539,tt0425123,movie,9007,movie,4465,movie,5d7768327e9a3c0020c6c2ec,umc.cmc.318n4tbgrf4179wv6t5mhpz6v,m/just_like_heaven,"Just like Heaven",2005,"Mark Waters",91,55
Q76479,tt0058461,movie,391,movie,311,movie,5d776d16fb0d55001f5972f3,umc.cmc.1f3qrx7769ryh5vk407drnmn4,m/fistful_of_dollars,"A Fistful of Dollars",1964,,100,98
Q77009,tt0338325,movie,15644,movie,9525,movie,5d77683d5af944001f1fbb36,umc.cmc.48blqti38h5m444lz20ixqbjp,m/paparazzi,Paparazzi,2004,"Paul Abascal",87,18
Q79503,tt0467406,movie,7326,movie,3887,movie,5d77683161141d001fb14b26,umc.cmc.yyb2jzoa0cicsu3xminqx06d,m/juno,Juno,2007,"Jason Reitman",96,94
Q79784,tt0108778,tv,1668,show,1657,show,5d9c086d2192ba001f3101c6,umc.cmc.4dxfvjbc4rdww1dcp3kbgoaqm,tv/friends,Friends,,,30,
Q80379,tt0903624,movie,49051,movie,34097,movie,5d7768881999bc0020dc8374,umc.cmc.26cnqi19l1k0z2y9g7udtvfbz,m/the_hobbit_an_unexpected_journey,"The Hobbit: An Unexpected Journey",2012,"Peter Jackson",,64
Q80959,tt1535108,movie,68724,movie,50137,movie,5d7768ad0ab2440020071a7f,umc.cmc.4rftbhafi99rrcby16kc2fgtd,m/elysium_2013,Elysium,2013,"Neill Blomkamp",109,65
Q81205,tt1001526,movie,38055,movie,24505,movie,5d77686c8718ba001e31baf6,umc.cmc.4u183n7tgl8y9n0o2wk910chx,m/megamind,Megamind,2010,"Tom McGrath",96,72
Q81224,tt0454848,movie,388,movie,308,movie,5d7768266f4521001ea98bd7,umc.cmc.5vuo0k1iyj1lic6tc9jnfdzm2,m/inside_man,"Inside Man",2006,"Spike Lee",129,86
Q82352,tt0316465,movie,13920,movie,8292,movie,5d77683b54c0f0001f3040b0,umc.cmc.4xiid43wjv1xa49pzb9l1kc3p,m/radio,Radio,2003,"Michael Tollin",109,35
Q82617,tt1710308,tv,31132,show,30997,show,5d9c084de264b7001fc4088c,,,"Regular Show",,,11,
Q83071,tt1606375,tv,33907,show,33760,show,5d9c08634eefaa001f5dbe18,,tv/downton_abbey-pbs,"Downton Abbey",,,,
Q83495,tt0133093,movie,603,movie,481,movie,5d776827880197001ec90904,umc.cmc.af8k9kcq9r1s1qmmdxpq4itn,m/matrix,"The Matrix",1999,"The Wachowskis",136,88
Q83656,tt0362269,movie,11184,movie,6310,movie,5d9f34fdca3253001ef27809,umc.cmc.68a41jp07cnjbldv933689lgu,m/kinsey,Kinsey,2004,"Bill Condon",118,90
Q83739,tt0335245,movie,5516,movie,3123,movie,5d77682f151a60001f24c6dc,umc.cmc.2v30kusif7tqgidnaaen7bdbr,m/ladykillers,"The Ladykillers",2004,,104,54
Q91540,tt0088763,movie,105,movie,74,movie,5d7768244de0ee001fcc7fed,umc.cmc.1alygfljzpxrofhgpoa6mmjnb,m/back_to_the_future,"Back to the Future",1985,"Robert Zemeckis",116,96
Q93853,tt0285823,movie,1428,movie,957,movie,5d776829961905001eb91cf8,umc.cmc.2uup9yeepcxwn9rpwqr77ex20,m/once_upon_a_time_in_mexico,"Once Upon a Time in Mexico",2003,"Robert Rodriguez",102,66
Q102225,tt0330373,movie,674,movie,548,movie,5d77682785719b001f3a0d8b,umc.cmc.24y16k16f8dxl4o2e8ho0lc1t,m/harry_potter_and_the_goblet_of_fire,"Harry Potter and the Goblet of Fire",2005,"Mike Newell",151,88
Q102235,tt0373889,movie,675,movie,549,movie,5d77682854c0f0001f301de2,umc.cmc.37a9axm70raoztdprh6fimsth,m/harry_potter_and_the_order_of_the_phoenix,"Harry Potter and the Order of the Phoenix",2007,"David Yates",133,77
Q102244,tt0295297,movie,672,movie,546,movie,5d7768278718ba001e311d57,umc.cmc.69sq804vqp3dy39oxiajnr3ux,m/harry_potter_and_the_chamber_of_secrets,"Harry Potter and the Chamber of Secrets",2002,"Chris Columbus",161,82
Q102438,tt0241527,movie,671,movie,545,movie,5d77682785719b001f3a0d8e,umc.cmc.55wxtmrughu40phd8lgr6qejr,m/harry_potter_and_the_sorcerers_stone,"Harry Potter and the Philosopher's Stone",2001,"Chris Columbus",152,81
Q102448,tt0304141,movie,673,movie,547,movie,5d776827103a2d001f564489,umc.cmc.1uwqg0s65yo3lzxz96krkieoq,m/harry_potter_and_the_prisoner_of_azkaban,"Harry Potter and the Prisoner of Azkaban",2004,"Alfonso Cuarón",141,90
Q102754,tt0055928,movie,646,movie,521,movie,5d776827999c64001ec2c7f5,umc.cmc.6m8uvpjzh34smgcyycsj35jux,m/dr_no,"Dr. No",1962,"Terence Young",105,95
Q103474,tt0062622,movie,62,movie,33,movie,5d776824a091de001f2e6020,umc.cmc.1au04fbnh3q5i2p6sy0ik4rkz,m/2001_a_space_odyssey,"2001: A Space Odyssey",1968,"Stanley Kubrick",143,92
Q103569,tt0078748,movie,348,movie,295,movie,5d7768254de0ee001fcc83a5,umc.cmc.419tta0vmcu3xnec7v6u44rzs,m/alien,Alien,1979,"Ridley Scott",117,98
Q104123,tt0110912,movie,680,movie,554,movie,5d776827103a2d001f564488,umc.cmc.1hfvw2p79f9qdeydow8nmrn7t,m/pulp_fiction,"Pulp Fiction",1994,"Quentin Tarantino",154,92
Q104137,tt0105695,movie,33,movie,27,movie,5d776d17fb0d55001f5973e3,umc.cmc.50wa2f0amk2ursc5id57p80ji,m/1041911-unforgiven,Unforgiven,1992,"Clint Eastwood",131,96
Q104814,tt0090605,movie,679,movie,553,movie,5d776827961905001eb91337,umc.cmc.65qmv8mospg448bevgyv8kjgf,m/1000617-aliens,Aliens,1986,"James Cameron",137,97
Q104905,tt0910970,movie,10681,movie,5853,movie,5d776836151a60001f24de1f,umc.cmc.4hey5l45tegyvjbr84vuihdqf,m/wall_e,"WALL·E",2008,"Andrew Stanton",98,95
Q105031,tt0099785,movie,771,movie,614,movie,5d7768275af944001f1f6dc9,umc.cmc.43qg0hbj3zyyum9us4nzbz9x5,m/home_alone,"Home Alone",1990,"Chris Columbus",103,66
Q105387,tt0116629,movie,602,movie,480,movie,5d776d18fb0d55001f597912,umc.cmc.7a0jd9qwrt8i855idp680wms3,m/1071806-independence_day,"Independence Day",1996,"Roland Emmerich",,68
Q105598,tt0095016,movie,562,movie,443,movie,5d776826999c64001ec2c532,umc.cmc.57svcvuwx4wqhmdi9ok0p6wef,m/die_hard,"Die Hard",1988,"John McTiernan",131,94
Q105624,tt0258463,movie,2501,movie,1735,movie,5d77682b8718ba001e312834,umc.cmc.6zfr90m4ghv0pt4l4nsfrm40d,m/bourne_identity,"The Bourne Identity",2002,"Doug Liman",118,83
Q105702,tt0057012,movie,935,movie,777,movie,5d7768297228e5001f1dd173,umc.cmc.5ljuxkgsnadlgpbjkpyb39zhf,m/dr_strangelove,"Dr. Strangelove",1964,"Stanley Kubrick",,98
Q105801,tt0111282,movie,2164,movie,1503,movie,5d77682b61141d001fb13e26,umc.cmc.4rhpt8ridzp8k3i5gsgpsd7mw,m/stargate,Stargate,1994,"Roland Emmerich",121,53
Q105993,tt0099423,movie,1573,movie,1030,movie,5d776829103a2d001f564e3d,umc.cmc.2z0p3tf21r8xwm29uyas6rx2v,m/die_hard_2_1990,"Die Hard 2",1990,"Renny Harlin",124,69
Q106182,tt0120903,movie,36657,movie,23299,movie,5d7768680ab244002006d256,umc.cmc.21mkhzmjkbq1jt1k83h1z98q1,m/xmen,X-Men,2000,"Bryan Singer",104,82
Q106316,tt0097165,movie,207,movie,169,movie,5d7768247e9a3c0020c6a8f7,umc.cmc.40eizj37hvedszozcidhgpari,m/dead_poets_society,"Dead Poets Society",1989,"Peter Weir",123,85
Q106428,tt0112384,movie,568,movie,448,movie,5d776826151a60001f24a9d0,umc.cmc.5vgm2wvd7nt2eklpd7lk1arpz,m/apollo_13,"Apollo 13",1995,"Ron Howard",134,96
Q106440,tt0058150,movie,658,movie,532,movie,5d776827999c64001ec2c7f8,umc.cmc.ok1wgk0b9r737volhycpv9it,m/goldfinger,Goldfinger,1964,"Guy Hamilton",109,99
Q106506,tt0119116,movie,18,movie,14,movie,5d776824103a2d001f5639b0,umc.cmc.49z0nutot4aedyfegqx5m7hzp,m/fifth_element,"The Fifth Element",1997,"Luc Besson",121,71
Q106571,tt0057076,movie,657,movie,531,movie,5d7768278718ba001e311d60,umc.cmc.34zyrmn4opmlxvqhn5wk9gzmz,m/from_russia_with_love,"From Russia with Love",1963,"Terence Young",115,95
Q106871,tt0112864,movie,1572,movie,1029,movie,5d776829eb5d26001f1de1d1,umc.cmc.4kn37wzrqs2zxjhmsfm756r1r,m/die_hard_with_a_vengeance,"Die Hard with a Vengeance",1995,"John McTiernan",131,60
Q107167,tt0108160,movie,858,movie,701,movie,5d7768282ec6b5001f6ba4db,umc.cmc.2msd4moghnck6u69qqhswnihh,m/sleepless_in_seattle,"Sleepless in Seattle",1993,"Nora Ephron",105,75
Q107226,tt0440963,movie,2503,movie,1737,movie,5d77682beb5d26001f1de904,umc.cmc.30j71boyk069em8ik6t7kh34k,m/bourne_ultimatum,"The Bourne Ultimatum",2007,"Paul Greengrass",111,92
Q107270,tt0335266,movie,153,movie,118,movie,5d776824151a60001f24a29a,umc.cmc.4e1hhenepzwuv36lgkmm8ns84,m/lost_in_translation,"Lost in Translation",2003,"Sofia Coppola",97,95
Q107325,tt0103874,movie,6114,movie,3489,movie,5d776830961905001eb92f31,umc.cmc.2601qa443m4efb0452g7a0s91,m/bram_stokers_dracula,"Bram Stoker's Dracula",1993,"Francis Ford Coppola",128,75
Q107724,tt0059800,movie,660,movie,534,movie,5d776d18ad5437001f7cd1c4,umc.cmc.v0qdh4ogf0wpaahxeezdh1hd,m/thunderball,Thunderball,1965,"Terence Young",130,87
Q107761,tt0062512,movie,667,movie,541,movie,5d7768276f4521001ea98f73,umc.cmc.2dxmows9fkjl0xcleoyitjl0a,m/you_only_live_twice,"You Only Live Twice",1967,"Lewis Gilbert",117,73
Q107894,tt0064757,movie,668,movie,542,movie,5d7768276f4521001ea98f77,umc.cmc.1y2zq1vkhz6h5h8p85ohbfug7,m/on_her_majestys_secret_service,"On Her Majesty's Secret Service",1969,"Peter R. Hunt",142,81
Q107914,tt0066995,movie,681,movie,555,movie,5d7768287e9a3c0020c6ad25,umc.cmc.5oi561wkfbb1om7i0odh7x881,m/diamonds_are_forever,"Diamonds Are Forever",1971,"Guy Hamilton",120,64
Q108006,tt0111257,movie,1637,movie,1083,movie,5d776829999c64001ec2d13d,umc.cmc.fz3cnngvyvcdkwtero9ddpqr,m/speed_1994,Speed,1994,"Jan de Bont",116,94
Q108525,tt0094226,movie,117,movie,86,movie,5d776d167a53e9001e7507de,umc.cmc.6jtc5m0t2ltm9mjc8w525ts14,m/untouchables,"The Untouchables",1987,"Brian De Palma",119,83
Q108543,tt0103644,movie,8077,movie,4044,movie,5d77683161141d001fb14ba5,umc.cmc.1n52df4ygju1x21px2kkbpqvw,m/alien3,"Alien 3",1992,"David Fincher",114,46
Q108745,tt0087332,movie,620,movie,496,movie,5d776d177a53e9001e750cfa,umc.cmc.68x0l486w0u0qonsxawjuynxk,m/ghostbusters,Ghostbusters,1984,"Ivan Reitman",105,97
Q108946,tt0104257,movie,881,movie,724,movie,5d7768288718ba001e3120b3,umc.cmc.6wszxwcjuswfe0u5s0uw6v4fi,m/few_good_men,"A Few Good Men",1992,"Rob Reiner",138,83
Q109116,tt0032553,movie,914,movie,757,movie,5d7768297228e5001f1dd171,umc.cmc.2yvsoykjd3lnh2c1n3hrs3p1s,m/great_dictator,"The Great Dictator",1940,"Charlie Chaplin",125,93
Q109135,tt0117951,movie,627,movie,503,movie,5d7768276f4521001ea98f74,umc.cmc.7h6dams52clx8k350g3qhw1et,m/trainspotting,Trainspotting,1996,"Danny Boyle",94,91
Q109331,tt0096874,movie,165,movie,130,movie,5d776d1023d5a3001f52001d,umc.cmc.5voem26uknighvs9ac01dku4y,m/back_to_the_future_2,"Back to the Future Part II",1989,"Robert Zemeckis",108,65
Q109564,tt0040746,movie,1580,movie,1036,movie,5d776829103a2d001f564e38,umc.cmc.5dt7y8k801ipk90eid69e407y,m/rope,Rope,1948,"Alfred Hitchcock",80,94
Q109767,tt0080455,movie,525,movie,410,movie,5d776826961905001eb90fd2,umc.cmc.5v0o6ggug8vyxmnqlp47r0kvh,m/blues_brothers,"The Blues Brothers",1980,"John Landis",148,73
Q110043,tt0056869,movie,571,movie,450,movie,5d776d1a594b2b001e7015f1,umc.cmc.1e8uz5uqtuioqav6hocb44lm,m/1002448-birds,"The Birds",1963,"Alfred Hitchcock",115,95
Q110138,tt0092099,movie,744,movie,589,movie,5d7768282e80df001ebdcebb,umc.cmc.1w0a2d5hpuxqksy2uvvhkrc42,m/top_gun,"Top Gun",1986,"Tony Scott",,56
Q110203,tt0369339,movie,1538,movie,998,movie,5d77682985719b001f3a14c7,umc.cmc.78jh6hepzapdc5t0zq0ozujpl,m/collateral,Collateral,2004,"Michael Mann",120,86
Q110206,tt0066999,movie,984,movie,814,movie,5d776829f54112001f5bc150,umc.cmc.2puj9eap25v0rpnf1c7jqjk8s,m/dirty_harry,"Dirty Harry",1971,"Don Siegel",102,87
Q110278,tt0259711,movie,1903,movie,1277,movie,5d77682a61141d001fb13a3b,umc.cmc.7h93cjxyeb5jwyj4s50hnmyb1,m/vanilla_sky,"Vanilla Sky",2001,"Cameron Crowe",136,42
Q110354,tt0057115,movie,5925,movie,3382,movie,5d77682f61141d001fb148ca,umc.cmc.25wh6g4f4ayem0ia86iljy3gm,m/the_great_escape,"The Great Escape",1963,"John Sturges",165,94
Q110397,tt0111503,movie,36955,movie,23560,movie,5d776869103a2d001f570ff3,umc.cmc.4f2mfbl3mrd9txbc6gtyvxu59,m/true_lies,"True Lies",1994,"James Cameron",141,71
Q114076,tt0183790,movie,9476,movie,4762,movie,5d7768333c3c2a001fbcd978,umc.cmc.416seftz79hrbv5eq3de2gka5,m/knights_tale,"A Knight's Tale",2001,"Brian Helgeland",132,59
Q114231,tt0187664,tv,745,show,743,show,5d9c081a2df347001e3aaed5,,,Spaced,,"Edgar Wright",27,
Q114819,tt0087182,movie,841,movie,684,movie,5d7768273c3c2a001fbcb51a,umc.cmc.7edgw5obp2gwx0xsyhla10zbc,m/1006364-dune,Dune,1984,"David Lynch",137,48
Q115597,tt1262981,movie,20178,movie,12386,movie,5d9f3541e4fc29001eb66131,umc.cmc.25hey6wm4f5twu88dtmatccgp,m/1213731-worlds_greatest_dad,"World's Greatest Dad",2009,"Bobcat Goldthwait",99,88
Q116845,tt1045658,movie,82693,movie,61867,movie,5d7768c996b655001fdc1d6f,umc.cmc.oilatjsell3m04qlizl86xn0,m/silver_linings_playbook,"Silver Linings Playbook",2012,"David O. Russell",122,92
Q116852,tt0096895,movie,268,movie,224,movie,5d7768257228e5001f1dccd2,umc.cmc.2je3b9ghhibqqw2c813eqi3t3,m/1001781-batman,Batman,1989,"Tim Burton",126,71
Q116905,tt0339291,movie,11774,movie,6804,movie,5d7768372ec6b5001f6bc451,umc.cmc.12d2nhqrbwep19sze1s99a5lo,m/lemony_snicket,"Lemony Snicket's A Series of Unfortunate Events",2004,"Brad Silberling",108,72
Q117696,tt0210945,movie,10637,movie,5811,movie,5d77683561141d001fb156fb,umc.cmc.6jbrb3ox9sox1nnnfpxziqyld,m/remember_the_titans,"Remember the Titans",2000,"Boaz Yakin",113,73
Q119341,tt0259288,movie,10052,movie,5275,movie,5d776d18ad5437001f7cd1d5,umc.cmc.4thwf5af1zmu4p42xgobhss2k,m/dragonfly,Dragonfly,2002,"Tom Shadyac",104,7
Q120105,tt0361127,movie,9692,movie,4964,movie,5d7768337e9a3c0020c6c6c7,umc.cmc.62q6udxdzr2zqaln63qjfz413,m/woodsman,"The Woodsman",2004,"Nicole Kassell",87,88
Q122113,tt1512235,movie,45132,movie,30741,movie,5d77687f3ab0e7001f502de8,umc.cmc.61z6c6yuvoj5lcmx7id9oc8qa,m/super-2010,Super,2010,"James Gunn",92,49
Q123166,tt0107007,movie,10655,movie,5829,movie,5d776835a091de001f2e7fff,umc.cmc.3qjv0g6g9hc3f8maq1upa0bi0,m/1046038-gettysburg,Gettysburg,1993,"Ronald F. Maxwell",250,77
Q123742,tt1060277,movie,7191,movie,3832,movie,5d77683154c0f0001f302f67,umc.cmc.1h94gl07ex7pstvhtemjc4yyj,m/cloverfield,Cloverfield,2008,"Matt Reeves",85,78
Q125076,tt1010048,movie,12405,movie,7198,movie,5d776838f59e580021898fab,umc.cmc.4z31qtliob8zcfmkqbuf3aka1,m/slumdog_millionaire,"Slumdog Millionaire",2008,,120,91
Q126492,tt0328099,movie,13411,movie,7889,movie,5d9f3503e4fc29001eb65702,umc.cmc.189l5vpy8cf3miy0h6k31nz1a,m/malibus_most_wanted,"Malibu's Most Wanted",2003,"John Whitesell",86,31
Q126652,tt0095174,movie,10675,movie,5847,movie,5d7768357228e5001f1de8b3,umc.cmc.6b1acpedz0dhrfrukxk7e866a,m/1007832-frantic,Frantic,1988,"Roman Polanski",120,76
Q126699,tt1205489,movie,13223,movie,7759,movie,5d77683a999c64001ec30324,umc.cmc.15qlx2wxzhn9dp55cub1lb814,m/gran_torino,"Gran Torino",2008,"Clint Eastwood",116,81
Q126796,tt1217209,movie,62177,movie,44653,movie,5d7768a247dd6e001f6bca0e,umc.cmc.a5h7arztcvuj7vdz82lydg5b,m/brave_2012,Brave,2012,,94,78
Q126800,tt0366548,movie,9836,movie,5091,movie,5d776833961905001eb938ac,umc.cmc.zra37tdsgnw7bpym5g6gwoqe,m/happy_feet,"Happy Feet",2006,"George Miller",108,76
Q126896,tt0478134,movie,6973,movie,3794,movie,5d9f34f46fc551001ef7f632,umc.cmc.3d66lwp3fuc505vvazb1tjkag,m/in_the_valley_of_elah,"In the Valley of Elah",2007,"Paul Haggis",122,74
Q127021,tt0022100,movie,832,movie,675,,,umc.cmc.4k3awgjtmwousdfm5fv9xiig7,m/1012928-m,M,1931,"Fritz Lang",117,100
Q127367,tt0120737,movie,120,movie,88,movie,5d7768248a7581001f12bc70,umc.cmc.29au6l8rcr4g5zhuwcx0euri1,m/the_lord_of_the_rings_the_fellowship_of_the_ring,"The Lord of the Rings: The Fellowship of the Ring",2001,"Peter Jackson",,91
Q127897,tt0300051,movie,9541,movie,4819,movie,5d7768335af944001f1f9535,umc.cmc.50zajbpkbejqjh06a5tvkqg,m/jersey_girl,"Jersey Girl",2004,"Kevin Smith",98,42
Q128493,tt0985694,movie,23631,movie,14236,movie,5d77684c2ec6b5001f6bf2d5,umc.cmc.3ul71y73afkomw7hwdatm1it,m/machete,Machete,2010,,105,72
Q128518,tt0172495,movie,98,movie,67,movie,5d7768257228e5001f1dcccb,umc.cmc.50lk1pxm803ym8vizumxitxd2,m/gladiator,Gladiator,2000,"Ridley Scott",155,77
Q128582,tt0183523,movie,2067,movie,1419,movie,5d77682a54f42c001f8c30b9,umc.cmc.3edi0tlbbb8k4buy3csguszth,m/mission_to_mars,"Mission to Mars",2000,"Brian De Palma",114,24
Q128646,tt0841044,movie,1845,movie,1225,movie,5d77682a2ec6b5001f6ba91f,umc.cmc.1fibmotcx9pghl8khsbenz46,m/2_days_in_paris,"2 Days in Paris",2007,"Julie Delpy",96,88
Q128730,tt0146309,movie,11973,movie,6986,movie,5d7768388718ba001e3154ad,umc.cmc.43qlbw45xmaceti56ik8xlv2f,m/thirteen_days,"Thirteen Days",2000,"Roger Donaldson",145,83
Q128854,tt0446755,movie,14202,movie,8509,movie,5d77683be6d55c002040e1b5,umc.cmc.38hd4tbxevw3v20mour2j6a8a,m/painted_veil,"The Painted Veil",2006,"John Curran",120,74
Q128855,tt0221073,movie,9519,movie,4798,movie,5d9f34f8b0262f001f6e8fa5,,m/chopper,Chopper,2000,"Andrew Dominik",94,74
Q128924,tt0412080,movie,9912,movie,5146,movie,5d9f34f9d5fd3f001ee14aaf,umc.cmc.aoqvez5a2r4rhm8g2fa4st7i,m/worlds_fastest_indian,"The World's Fastest Indian",2005,"Roger Donaldson",127,82
Q129265,tt0110216,movie,6280,movie,3564,movie,5d9f34f4b0262f001f6e8c57,umc.cmc.1or281vzcwb7ue59r7qw0zhlh,m/1058426-junior,Junior,1994,"Ivan Reitman",106,36
Q129895,tt0058329,movie,506,movie,398,movie,5d776826999c64001ec2c52b,umc.cmc.3favo4g98ik9xthdezl9a6t0t,m/marnie,Marnie,1964,"Alfred Hitchcock",124,83
Q130142,tt0100150,movie,379,movie,303,movie,5d7768255af944001f1f65a8,umc.cmc.52d0q37lo1ezwaa5gsiwlp9wp,m/millers_crossing,"Miller's Crossing",1990,"Coen brothers",115,92
Q131074,tt0167260,movie,122,movie,90,movie,5d7768248a7581001f12bc73,umc.cmc.57s6i23z9ry0zsgwwc2mxjqi6,m/the_lord_of_the_rings_the_return_of_the_king,"The Lord of the Rings: The Return of the King",2003,"Peter Jackson",201,93
Q131390,tt0416449,movie,1271,movie,884,movie,5d7768296f4521001ea99959,umc.cmc.5vjx5opa0msewnaidhpn7qk85,m/300,300,2007,"Zack Snyder",116,61
Q131864,tt0170016,movie,8871,movie,4355,movie,5d7768324de0ee001fccac77,umc.cmc.5ulids6104abycr0xuxju4ee0,m/how_the_grinch_stole_christmas,"Dr. Seuss' How the Grinch Stole Christmas",2000,"Ron Howard",101,49
Q132266,tt0369441,movie,7552,movie,3949,movie,5d776831999c64001ec2e7a6,umc.cmc.4bjqy3jzk3lejpdn6n51e57la,m/fun_with_dick_and_jane,"Fun with Dick and Jane",2005,"Dean Parisot",90,29
Q132351,tt0114814,movie,629,movie,505,movie,5d776827eb5d26001f1dd79a,umc.cmc.w0zax063fwhvr49p0czxmwba,m/usual_suspects,"The Usual Suspects",1995,"Bryan Singer",106,88
Q132689,tt0034583,movie,289,movie,243,movie,5d776824103a2d001f5639b1,umc.cmc.6i7o1550iyqet6xexqniqyp4k,m/1003707-casablanca,Casablanca,1942,"Michael Curtiz",102,99
Q132863,tt0266543,movie,12,movie,8,movie,5d776824961905001eb908dd,umc.cmc.6mbogy74hds0btkz7rj83hzhq,m/finding_nemo,"Finding Nemo",2003,,100,99
Q133654,tt0102926,movie,274,movie,230,movie,5d7768253c3c2a001fbcab73,umc.cmc.vo1hrvp25kr64fq8irp5jx75,m/silence_of_the_lambs,"The Silence of the Lambs",1991,"Jonathan Demme",118,96
Q134430,tt0029583,movie,408,movie,326,movie,5d776826eb5d26001f1dd404,umc.cmc.5uuypkuso8d8hpir1y348k5n9,m/1048445-snow_white_and_the_seven_dwarfs,"Snow White and the Seven Dwarfs",1937,,83,98
Q134773,tt0109830,movie,13,movie,9,movie,5d7768294de0ee001fcc9261,umc.cmc.5ov9f55aw8qvmd5pumhgnwu3e,m/forrest_gump,"Forrest Gump",1994,"Robert Zemeckis",136,71
Q135096,tt0074006,tv,5487,show,5460,show,5d9c087202391c001f58a2d4,,,"I, Claudius",,"Herbert Wise",,
Q135465,tt0042876,movie,548,movie,430,movie,5d7768268718ba001e311b67,umc.cmc.5ol8tzkoqwrs8amaqlf57plu7,m/rashomon,Rashomon,1950,"Akira Kurosawa",88,98
Q136264,tt1764234,movie,64689,movie,46735,movie,5d7768a6decfcd001f2ef2a3,umc.cmc.1gaf1rdby5sd0h8noxzc77s6w,m/killing_them_softly,"Killing Them Softly",2012,"Andrew Dominik",97,74
